"INDEX_NAME","YEAR","SEASON","TOTAL_ABUNDANCE","TOTAL_ABUNDANCE_CV","Age-0","Age-1","Age-2","Age-3","Age-4","Age-5","Age-6","Age-7","Age-8","Age-9+","UNKNOWN","STOCK","SURVEY"
"MENH_WGOM_SPRING",2019,"SPRING",0.164537,1.184181,NA,0.10163,0.018342,NA,0.018876,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_WGOM_SPRING",2020,"SPRING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENH_WGOM"
"MENH_WGOM_SPRING",2021,"SPRING",0.664724,0.7824,NA,0.368463,0.198356,NA,NA,NA,NA,NA,NA,NA,0,"WGOM","MENH_WGOM"
"MENH_EGOM_FALL",2000,"FALL",6.056221,1.23056,4.61709,0.571077,0.236937,0.350321,0.196935,0.040307,0.008872,NA,0.011561,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2001,"FALL",2.512971,0.705264,1.812583,0.088943,0.01657,0.032028,0.023647,0.022691,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2002,"FALL",1.260812,0.51787,0.199761,0.850954,0.185224,0.013312,0.007707,NA,NA,NA,0.003854,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2003,"FALL",4.942217,0.458512,4.359835,0.14758,0.144441,0.136971,0.131927,NA,0.021463,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2004,"FALL",3.36834,0.911311,0.887388,1.710693,0.573472,0.150762,0.046026,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2005,"FALL",1.633336,0.253428,1.076566,0.271123,0.184259,0.047712,0.017892,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2006,"FALL",1.764111,0.869458,0.497208,0.014888,0.078306,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2007,"FALL",0.389916,0.640205,NA,0.005964,0.100003,0.0497,0.007952,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2008,"FALL",0.251699,1.073288,0.146616,NA,0.011844,0.011844,NA,NA,0.013545,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2009,"FALL",0.794664,0.558649,0.4155,NA,NA,0.016627,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2010,"FALL",0.472886,0.391031,NA,0.056309,0.049195,0.01172,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2011,"FALL",1.082252,0.389985,0.999498,0.053431,NA,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2012,"FALL",0.265019,0.844705,0.072787,0.106482,0.032195,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2013,"FALL",0.068393,1.08246,0.068393,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
"MENH_EGOM_FALL",2014,"FALL",0.658477,0.473281,0.239494,0.350405,0.011928,0.015861,NA,NA,NA,NA,NA,NA,0,"EGOM","MENH_EGOM"
