"HAUL_ID","INDEX_NAME","SURVEY","STOCK","AREA","STRATUM","YEAR","DATE","LAT","LON","COD_N","COD_KG","DEPTH","SURFACE_TE","BOTTOM_TEM","SALINITY","BOTTOM_TYP","SEASON","AGEGROUP","AGE_N","AGE_KG","Data_type","TIME","RESPONSE","AREA_SWEPT","cobble_P","gravel_P","rock_P","mud_P","sand_P","BATHY_DEPT","oisst","rugos","COND","endlon","endlat"
"25141-27-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2014,"5/3/2014 00:00:00",43.20147,-70.25063,0,0,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",65,0,0.0384,0,0.1002,0,0.9502,0.9475,-117,7.21999979019,0.745701253414,"SMOOTH",-70.2384,43.18713
"25141-27-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2014,"5/3/2014 00:00:00",43.20032,-70.0488,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",65,0,0.0384,1,0.5984,1,0.6494,0.7629,-115,7.65999984741,1.14225280285,"ROUGH",-70.06628,43.21125
"25141-37-8","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2014,"5/7/2014 00:00:00",43.23552,-69.78065,1,1.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",65,0,0.0384,1,0.7488,1,0.646,0.8116,-154,8.81999969482,1.45900964737,"ROUGH",-69.78322,43.25118
"25141-37-9","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2014,"5/7/2014 00:00:00",43.02725,-69.48335,4,5.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",65,0,0.0384,0,0.6044,0,0.7166,0.8438,-151,8.18999958038,-0.355986893177,"SMOOTH",-69.47463,43.01095
"25142-26-10","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/17/2014 00:00:00",42.7109,-70.33542,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.75,0,0.8999,0.9014,-52,15.1399993896,0.960638165474,"SMOOTH",-70.3483,42.7253
"25142-26-12","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/18/2014 00:00:00",42.52942,-70.22838,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.6001,0,1,1,-99,14.9200000763,1.23085570335,"ROUGH",-70.21802,42.51433
"25142-26-13","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/20/2014 00:00:00",42.66827,-70.37377,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,1,0.8501,1,0.8504,0.9117,-54,14.0099992752,1.11813008785,"ROUGH",-70.3583,42.67783
"25142-26-14","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/21/2014 00:00:00",42.88383,-70.23102,1,2,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.3482,0,0.6509,0.6906,-125,13.5999994278,1.32603895664,"ROUGH",-70.21075,42.8895
"25142-26-16","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/21/2014 00:00:00",42.76622,-70.25755,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.7501,0,0.9501,0.9486,-113,13.4699993134,1.46335446835,"ROUGH",-70.25048,42.74902
"25142-26-18","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/25/2014 00:00:00",43.15328,-70.0722,9,20.72,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",66,0,0.0384,1,0.8,0,0.7998,0.8978,-91,12.75,1.41734027863,"ROUGH",-70.0588,43.13818
"25142-26-9","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2014,"10/17/2014 00:00:00",42.44095,-70.5505,13,25.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",66,0,0.0384,0,0.6002,0,0.9499,0.944,-80,15.5099992752,0.95794069767,"SMOOTH",-70.53972,42.42673
"25142-27-11","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2014,"10/18/2014 00:00:00",42.62805,-69.99287,4,9,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.7462,0,0.8964,0.8551,-130,14.9399995804,1.42768132687,"ROUGH",-70.00533,42.63902
"25142-27-15","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2014,"10/21/2014 00:00:00",42.85152,-70.37012,5,5.9,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",1,0,"Count",66,1,0.0384,0,0.2475,0,0.6949,0.6117,-67,13.4699993134,1.28010702133,"ROUGH",-70.38638,42.86318
"25142-27-17","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2014,"10/25/2014 00:00:00",43.2657,-70.01592,4,8.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",66,0,0.0384,0,0.3471,0,0.7027,0.6363,-107,12.5399999619,0.955161452293,"SMOOTH",-70.01158,43.27977
"25142-28-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2014,"10/14/2014 00:00:00",42.78617,-69.60375,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.1632,0,0.8972,0.827,-212,14.4899997711,1.20420539379,"ROUGH",-69.58958,42.77512
"25142-28-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2014,"10/14/2014 00:00:00",42.51885,-69.70227,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0,0,0.9537,0.8516,-259,15.0899991989,-0.259622603655,"SMOOTH",-69.70708,42.53238
"25142-28-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2014,"10/15/2014 00:00:00",42.51205,-69.77558,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.0984,0,1,0.9234,-268,15.029999733,0.895953655243,"ROUGH",-69.78607,42.52192
"25142-28-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2014,"10/15/2014 00:00:00",42.4048,-69.90587,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.4455,0,0.9518,0.9593,-190,15.2299995422,0.7281447649,"ROUGH",-69.89143,42.3916
"25142-37-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2014,"10/13/2014 00:00:00",43.21043,-69.13295,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",66,0,0.0384,0,0.3089,0,1,1,-183,14.1399993896,-0.083108253777,"SMOOTH",-69.11622,43.1991
"25142-37-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2014,"10/14/2014 00:00:00",43.01925,-69.655,3,2.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",1,0,"Count",66,1,0.0384,1,0.6437,1,0.6598,0.8516,-119,13.7699995041,0.995419859886,"ROUGH",-69.64987,43.03563
"25151-26-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/25/2015 00:00:00",42.36955,-70.561,13,23.5,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Count",67,0,0.0384,0,0.4498,0,0.9499,0.9473,-84,5.77999973297,0.348170936108,"SMOOTH",-70.5733,42.38196
"25151-26-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/26/2015 00:00:00",42.64836,-70.3101,38,42.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",8,0,"Count",67,8,0.0384,1,0.9,0,0.95,0.9069,-87,5.34999990463,1.42284572124,"ROUGH",-70.3246,42.6616
"25151-26-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/26/2015 00:00:00",42.76655,-70.1574,13,12.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",6,0,"Count",67,6,0.0384,0,0.65,0,0.8497,0.8484,-123,5.13000011444,1.37225449085,"ROUGH",-70.1705,42.78133
"25151-26-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/27/2015 00:00:00",42.6044,-70.4587,32,36.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",8,0,"Count",67,8,0.0384,0,0.6501,0,0.9498,0.9499,-66,5.90000009537,1.41042840481,"ROUGH",-70.4447,42.58976
"25151-26-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/27/2015 00:00:00",42.4973,-70.3035,36,35.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",3,0,"Count",67,3,0.0384,0,0.5499,0,0.9498,0.9507,-161,5.85999965668,1.48447835445,"ROUGH",-70.2916,42.48346
"25151-26-7","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/27/2015 00:00:00",42.29258,-70.5779,18,26.7,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",1,0,"Count",67,1,0.0384,0,0.6997,0,0.9499,0.9517,-54,6.26999998093,0.720288872719,"SMOOTH",-70.5889,42.30643
"25151-26-9","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2015,"4/30/2015 00:00:00",43.15581,-70.0273,30,18.9,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",17,0,"Count",67,17,0.0384,1,0.8001,1,0.6002,0.9522,-60,6.28999996185,0.877165496349,"SMOOTH",-70.0139,43.14139
"25151-27-10","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2015,"4/30/2015 00:00:00",43.01989,-70.1088,2,2.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",67,0,0.0384,1,0.5496,0,0.8002,0.9374,-145,6.28999996185,0.99436211586,"SMOOTH",-70.1002,43.03251
"25151-27-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2015,"4/26/2015 00:00:00",42.83724,-70.1162,6,12.1,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Count",67,0,0.0384,0,0.5982,0,0.7948,0.7868,-122,5.13000011444,0.0642463713884,"SMOOTH",-70.1025,42.82251
"25151-27-8","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2015,"4/29/2015 00:00:00",43.03688,-70.2732,1,1,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",67,0,0.0384,0,0.2503,0,0.8513,0.7484,-145,6.56999969482,0.501675546169,"SMOOTH",-70.2851,43.04998
"25151-28-11","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2015,"5/2/2015 00:00:00",42.91134,-69.7758,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",67,0,0.0384,0,0.1335,0,0.6673,0.7249,-221,6.21999979019,0.820194780827,"ROUGH",-69.7603,42.90117
"25151-28-12","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2015,"5/2/2015 00:00:00",42.98866,-69.8003,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",67,0,0.0384,0,0.1983,0,0.6054,0.7352,-197,6.21999979019,0.902723789215,"ROUGH",-69.813,43.0017
"25151-37-13","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2015,"5/2/2015 00:00:00",43.11572,-69.5825,28,39.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",9,0,"Count",67,9,0.0384,0,0.35,0,0.85,1,-112,5.92999982834,1.00509858131,"ROUGH",-69.568,43.10198
"25151-37-17","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2015,"5/4/2015 00:00:00",43.23425,-69.198,2,7.8,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Count",67,0,0.0384,0,0.0727,0,0.926,0.934,-174,6.30999994278,0.0391429886222,"SMOOTH",-69.2116,43.24925
"25152-26-1","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2015,"10/24/2015 00:00:00",42.65301,-70.2886,1,3.5,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",68,0,0.0384,1,0.65,1,0.95,0.9026,-118,12.6700000763,1.33136093616,"ROUGH",-70.2945,42.66891
"25152-26-2","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2015,"10/24/2015 00:00:00",42.46641,-70.3941,18,30.1,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",68,2,0.0384,0,0.6501,0,1,1,-69,12.9699993134,0.565850198269,"SMOOTH",-70.4084,42.47931
"25152-26-3","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2015,"10/25/2015 00:00:00",42.45284,-70.4626,39,44.5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",4,0,"Count",68,4,0.0384,0,0.4999,0,0.8999,0.9432,-60,12.5699996948,1.34864628315,"ROUGH",-70.4751,42.46762
"25152-26-4","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2015,"10/25/2015 00:00:00",42.31183,-70.4396,25,49.7,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",68,2,0.0384,0,0.3,0,1,1,-88,12.5699996948,1.17197096348,"ROUGH",-70.452,42.32669
"25152-26-5","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2015,"10/26/2015 00:00:00",42.79006,-70.2067,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",68,0,0.0384,0,0.7498,0,0.8487,0.8402,-82,12.1999998093,1.10411787033,"ROUGH",-70.188,42.77985
"25152-26-8","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2015,"10/27/2015 00:00:00",42.75994,-70.3585,8,9.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",3,0,"Count",68,3,0.0384,0,0.6999,0,0.8989,0.8793,-67,11.8999996185,1.35395908356,"ROUGH",-70.3469,42.74528
"25152-27-6","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2015,"10/27/2015 00:00:00",42.90326,-70.0082,1,9.5,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",68,0,0.0384,0,0.4496,0,0.6965,0.8298,-156,11.9099998474,1.11136066914,"SMOOTH",-69.9952,42.8883
"25152-27-7","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2015,"10/27/2015 00:00:00",42.86095,-70.34,27,30.6,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",8,0,"Count",68,8,0.0384,0,0.1978,0,0.6426,0.5815,-70,11.8999996185,1.29326355457,"ROUGH",-70.3609,42.86873
"25152-37-17","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2015,"11/4/2015 00:00:00",43.15333,-69.5891,21,49,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",68,0,0.0384,1,0.75,0,0.45,0.8953,-62,11.9699993134,0.784505009651,"SMOOTH",-69.5734,43.1424
"25152-37-18","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2015,"11/4/2015 00:00:00",43.06143,-69.601,8,11.6,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",68,2,0.0384,1,0.599,1,0.5466,0.7891,-118,11.9699993134,0.792578876019,"SMOOTH",-69.5833,43.05062
"25152-37-19","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2015,"11/4/2015 00:00:00",42.94057,-69.1564,19,73,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",68,0,0.0384,0,0.4037,0,0.9542,1,-122,12.1799993515,1.15836322308,"ROUGH",-69.1764,42.94171
"25152-37-20","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2015,"11/5/2015 00:00:00",42.89455,-69.0196,9,23.5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",1,0,"Count",68,1,0.0384,0,0.85,0,0.7006,1,-181,12.2299995422,1.20358109474,"ROUGH",-69.0094,42.90633
"25152-37-21","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2015,"11/5/2015 00:00:00",42.83751,-69.1255,5,31.3,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",68,0,0.0384,0,0.803,0,0.762,0.9667,-167,12.2299995422,0.95523673296,"ROUGH",-69.1198,42.85101
"25152-37-22","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2015,"11/5/2015 00:00:00",42.81707,-69.3319,34,89.2,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",68,0,0.0384,0,0.8,0,0.3,1,-72,12.3499994278,0.88473290205,"SMOOTH",-69.3234,42.83033
"25161-26-1","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/25/2016 00:00:00",42.31009,-70.36667,1,1.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.65,0,1,1,-88,7.6299996376,1.16287207603,"ROUGH",-70.35176,42.31929
"25161-26-2","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/25/2016 00:00:00",42.49696,-70.30174,26,35.7,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",3,0,"Count",69,3,0.0384,0,0.5499,0,0.9498,0.9507,-161,7.6299996376,1.48447835445,"ROUGH",-70.29403,42.48167
"25161-26-3","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/26/2016 00:00:00",42.84683,-70.21618,3,6.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.5473,0,0.744,0.7557,-55,7.05999994278,0.519770383835,"SMOOTH",-70.21931,42.82867
"25161-26-5","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/26/2016 00:00:00",42.72505,-70.37848,17,14.8,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",5,0,"Count",69,5,0.0384,0,0.7499,0,0.8996,0.881,-46,7.39999961853,0.674686312675,"SMOOTH",-70.36534,42.7114
"25161-26-6","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/27/2016 00:00:00",42.5065,-70.27998,2,16,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.7,0,1,1,-141,6.82999992371,1.36123108864,"ROUGH",-70.26189,42.49562
"25161-26-7","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/27/2016 00:00:00",42.31553,-70.10959,3,3.7,0,NA,0,NA,"SMOOTH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.6499,0,1,1,-79,6.78999996185,1.25420987606,"ROUGH",-70.12348,42.33061
"25161-26-8","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",26,2016,"4/29/2016 00:00:00",42.31164,-70.43755,18,32.5,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",69,1,0.0384,0,0.2501,0,1,1,-88,7.31999969482,1.17197096348,"ROUGH",-70.44942,42.32483
"25161-27-13","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2016,"5/1/2016 00:00:00",43.19773,-69.9663,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,1,0.747,1,0.6472,0.7238,-133,7.0499997139,1.28251433372,"ROUGH",-69.9701,43.18308
"25161-27-14","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2016,"5/1/2016 00:00:00",43.06755,-70.01284,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.7501,0,0.8003,0.9532,-147,7.19999980927,1.28253889084,"ROUGH",-70.00745,43.08404
"25161-27-4","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",27,2016,"4/26/2016 00:00:00",42.91116,-70.38614,21,19.4,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",69,1,0.0384,0,0.0501,0,0.6012,0.5869,-81,7.21000003815,0.866598129272,"SMOOTH",-70.40195,42.92087
"25161-28-15","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",28,2016,"5/2/2016 00:00:00",42.95455,-69.7756,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.1248,0,0.5635,0.654,-195,7.48999977112,0.977517664433,"ROUGH",-69.78986,42.96669
"25161-37-10","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2016,"4/30/2016 00:00:00",43.00494,-69.25855,0,0,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.153,0,0.9562,1,-182,8.05000019073,0.687262952328,"SMOOTH",-69.24485,42.99285
"25161-37-11","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2016,"4/30/2016 00:00:00",43.22899,-69.60888,2,4.2,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",1,0,"Count",69,1,0.0384,1,0.3,0,0.9493,0.9281,-125,7.5499997139,1.24176025391,"ROUGH",-69.59857,43.24378
"25161-37-12","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2016,"5/1/2016 00:00:00",43.14081,-69.72599,1,1.1,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,1,0.5986,1,0.802,1,-138,7.10999965668,0.863715112209,"SMOOTH",-69.73668,43.15357
"25161-37-9","NEFSC BLLS_WGOM_SPRING","NEFSC BLLS","WGOM","WGOM",37,2016,"4/30/2016 00:00:00",43.03555,-69.14713,1,1.3,0,NA,0,NA,"ROUGH","A.SPRING","Age0-2",0,0,"Biomass_KG",69,0,0.0384,0,0.4471,0,1,1,-156,8.26000022888,1.21653985977,"ROUGH",-69.13251,43.04806
"25162-26-18","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2016,"11/16/2016 00:00:00",42.60807,-70.29533,19,33.5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",70,2,0.0384,1,0.85,1,0.9,1,-67,11.2399997711,1.23252344131,"ROUGH",-70.28724,42.59217
"25162-26-19","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2016,"11/17/2016 00:00:00",42.78783,-70.24213,9,14.4,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",2,0,"Count",70,2,0.0384,0,0.6998,0,0.8991,0.8911,-56,10.7600002289,-0.00692281965166,"SMOOTH",-70.24937,42.77146
"25162-26-20","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2016,"11/17/2016 00:00:00",42.91501,-70.06674,2,4.7,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,1,0.4,0,0.6996,1,-75,10.7600002289,0.80762720108,"SMOOTH",-70.08049,42.9284
"25162-26-22","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",26,2016,"11/18/2016 00:00:00",42.32165,-70.50457,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,0,0.4498,0,1,1,-85,11.4699993134,0.387582361698,"SMOOTH",-70.50763,42.30731
"25162-27-13","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2016,"11/14/2016 00:00:00",43.16766,-69.94264,0,0,0,NA,0,NA,"SMOOTH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,1,0.7976,1,0.6517,0.8876,-163,11.4200000763,0.590856194496,"SMOOTH",-69.92992,43.154
"25162-27-14","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2016,"11/14/2016 00:00:00",43.1048,-69.9521,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,1,0.8985,1,0.603,0.9564,-149,11.4200000763,0.806831002235,"SMOOTH",-69.96915,43.11482
"25162-27-15","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2016,"11/14/2016 00:00:00",43.03165,-70.01563,2,4.6,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Count",70,0,0.0384,0,0.6501,0,0.8501,0.9522,-146,11.1899995804,1.37507557869,"ROUGH",-70.01089,43.01485
"25162-27-21","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",27,2016,"11/17/2016 00:00:00",42.92364,-70.38635,1,0.8,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,0,0.0501,0,0.7025,0.6772,-83,10.8699998856,1.42966902256,"ROUGH",-70.37965,42.90928
"25162-28-16","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2016,"11/15/2016 00:00:00",42.91481,-69.77976,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,0,0.1335,0,0.6673,0.7249,-221,11.25,0.846915721893,"ROUGH",-69.79263,42.90221
"25162-28-17","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",28,2016,"11/15/2016 00:00:00",42.83599,-69.93001,0,0,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,0,0.443,0,0.8379,0.7517,-212,11.25,0.0273968316615,"SMOOTH",-69.94195,42.84859
"25162-37-11","NEFSC BLLS_WGOM_FALL","NEFSC BLLS","WGOM","WGOM",37,2016,"11/9/2016 00:00:00",42.94241,-69.21098,1,2.5,0,NA,0,NA,"ROUGH","B.FALL","Age0-2",0,0,"Biomass_KG",70,0,0.0384,0,0.3498,0,0.9068,1,-189,11.5,1.16164982319,"ROUGH",-69.20767,42.95774
