INDEX_NAME,SURVEY,AREA,SEASON,AGES,STOCK,YEAR,NTOWS,INDEX_NO,SE_NO,CI_LO_NO,CI_HI_NO,CV_NO,INDEX_KG,SE_KG,CI_LO_KG,CI_HI_KG,CV_KG
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1983,20,1.004976405,0.484783904,0.054799953,1.955152857,48.23833693,1.354590305,0.615541061,0.148129825,2.561050785,45.44112409
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1984,39,1.006555191,0.252769197,0.511127565,1.501982817,25.11230375,3.297655383,1.959213682,-0.542403434,7.137714201,59.41232345
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1985,55,0.828387809,0.239701828,0.358572226,1.298203392,28.93594345,1.335036673,0.455603763,0.442053298,2.228020048,34.1266852
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1986,54,0.359780674,0.137118341,0.091028726,0.628532621,38.11164705,0.934256925,0.405916146,0.138661279,1.729852571,43.4480211
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1987,57,0.506636759,0.237654936,0.040833085,0.972440432,46.90834836,1.949946237,1.338377426,-0.673273519,4.573165992,68.63663218
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1988,43,1.207654412,0.328120406,0.564538416,1.850770408,27.17005816,1.286211911,0.5373141,0.233076276,2.339347546,41.774928
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1989,49,2.183913694,0.476214144,1.250533972,3.117293415,21.80553861,2.081189205,0.598630123,0.907874163,3.254504246,28.76384915
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1990,47,1.955627359,0.545344795,0.88675156,3.024503158,27.88592586,2.279684557,0.654868011,0.996143255,3.563225858,28.72625553
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1991,55,0.553445586,0.237389055,0.088163038,1.018728134,42.89293498,0.95392554,0.376956829,0.215090157,1.692760924,39.51637864
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1992,55,0.052125614,0.039094211,-0.024499039,0.128750267,75,0.080794702,0.079284784,-0.074603475,0.236192879,98.13116722
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1993,53,0.773246457,0.575517697,-0.35476823,1.901261144,74.4287532,0.344703411,0.250200759,-0.145690077,0.835096899,72.58435833
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1994,45,0.338665441,0.094554492,0.153338637,0.523992245,27.91973447,0.27721317,0.10651777,0.068438341,0.485987999,38.42449828
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1995,35,0.396028864,0.180796017,0.041668671,0.750389057,45.65223231,0.411549764,0.192865802,0.033532793,0.789566735,46.86330029
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1996,34,1.105837428,0.533097852,0.060965638,2.150709218,48.2076152,1.167258599,0.523655744,0.14089334,2.193623857,44.86201642
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1997,40,0.265135655,0.095115788,0.07870871,0.451562599,35.87438592,0.618876665,0.331700714,-0.031256734,1.269010063,53.59722423
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1998,39,0.161112298,0.06776051,0.028301699,0.293922897,42.05793763,0.34765506,0.176638363,0.001443869,0.69386625,50.80851204
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,1999,45,3.073474329,2.383386798,-1.597963795,7.744912453,77.54698895,2.081818937,1.467898721,-0.795262555,4.95890043,70.51039332
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2000,38,1.948084455,0.93213522,0.121099424,3.775069486,47.84880951,2.087111135,0.750754478,0.615632357,3.558589912,35.97098716
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2001,40,0.725113681,0.323374056,0.091300532,1.35892683,44.59632523,1.188166448,0.561568232,0.087492713,2.288840183,47.26343125
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2002,40,0.807484156,0.18550023,0.443903705,1.171064607,22.97261547,1.147383513,0.450637151,0.264134696,2.030632329,39.27519844
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2003,44,0.489268675,0.192271205,0.112417113,0.866120237,39.29767326,1.286896319,0.495799772,0.315128765,2.258663872,38.52678455
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2004,44,1.150273565,0.401928622,0.362493466,1.938053663,34.94200284,2.239873436,0.662834268,0.940718271,3.539028602,29.59248757
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2005,59,1.445820629,0.32830659,0.802339713,2.089301545,22.70728355,1.945195604,0.663937386,0.643878327,3.246512881,34.13216567
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2006,32,1.637636189,0.546751985,0.566002298,2.70927008,33.38665748,2.045494027,0.741131977,0.592875352,3.498112703,36.23241952
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2007,50,3.781224551,1.42792658,0.982488454,6.579960647,37.76360173,5.375966165,1.464659239,2.505234056,8.246698273,27.24457696
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2008,44,1.309569741,0.442082934,0.443087192,2.176052291,33.75787632,2.367285416,1.052048144,0.305271054,4.429299777,44.44111964
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2009,59,0.621923141,0.228992563,0.173097717,1.070748565,36.82007442,1.209086001,0.450630189,0.32585083,2.092321171,37.27031731
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2010,57,0.188123839,0.066086763,0.058593783,0.317653896,35.12939328,0.729501635,0.323342213,0.095750899,1.363252372,44.3237132
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2011,57,0.434512828,0.096990661,0.244411132,0.624614523,22.3217026,1.048818462,0.341079271,0.380303091,1.717333832,32.52033436
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2012,60,0.660279397,0.180011086,0.307457668,1.013101126,27.26286582,0.769796903,0.21022181,0.357762155,1.181831651,27.30873682
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2013,54,0.404553362,0.2739764,-0.132440381,0.941547105,67.72317955,0.494103879,0.301738247,-0.097303084,1.085510842,61.06777529
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2014,54,0.092769487,0.039976387,0.014415769,0.171123205,43.09217189,0.071373899,0.058115222,-0.042531937,0.185279735,81.42363387
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2015,33,0.374393907,0.160181907,0.060437369,0.688350445,42.78432533,0.325886126,0.195425432,-0.057147721,0.708919972,59.96739859
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2016,50,0.218548981,0.07496713,0.071613406,0.365484555,34.3022097,0.502525256,0.222205692,0.0670021,0.938048412,44.21781575
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2017,48,0.08513613,0.049414502,-0.011716294,0.181988553,58.04175247,0.096242197,0.061928866,-0.025138381,0.217622774,64.34689573
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2018,33,0.076505525,0.036812434,0.004353154,0.148657895,48.11735353,0.304239572,0.170301818,-0.029551991,0.638031134,55.97622182
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2019,60,0.679343038,0.513943721,-0.327986655,1.686672731,75.65304889,0.85192471,0.53468055,-0.196049168,1.899898587,62.76147923
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASMFC Shrimp Trawl_WGOM_SUMMER_A0+,ASMFC Shrimp Trawl,WGOM,SUMMER,A0+,WGOM,2021,40,0.101687674,0.072307573,-0.040035169,0.243410517,71.10751033,0.000747623,0.000569024,-0.000367664,0.001862911,76.11110807
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1989,10,6602032.299,3820283.082,NA,NA,0.578652589,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1990,10,2807957.657,1284220.523,NA,NA,0.457350388,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2011,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2012,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2013,7,1660862.132,1053162.813,NA,NA,0.634106102,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2016,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2017,17,3802575.689,2092045.637,NA,NA,0.550165416,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2019,16,896484.8678,327307.6204,NA,NA,0.36510111,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2020,13,758004.1323,307315.5059,NA,NA,0.405427217,NA,NA,NA,NA,NA
DFO Trawl_5Z1-2_SUMMER_A0+,DFO Trawl,5Z1-2,SUMMER,A0+,GBK,2021,12,9500272.792,7182355.065,NA,NA,0.756015666,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1987,60,7344249.59,1917809.558,NA,NA,0.261130771,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1988,122,11288424.84,2708828.005,NA,NA,0.239965101,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1989,107,13354386.41,2141716.447,NA,NA,0.160375504,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1990,113,20943679.33,3487309.199,NA,NA,0.166508909,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1991,122,12853260.52,1708366.125,NA,NA,0.132913055,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1992,88,10934055.57,1948065.266,NA,NA,0.178164932,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1993,63,5924871.851,1371609.256,NA,NA,0.23150024,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1994,44,3951988.461,1226246.114,NA,NA,0.310285854,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1995,83,5672979.577,1462093.149,NA,NA,0.257729317,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1996,84,13202168.31,2973388.798,NA,NA,0.225219731,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1997,86,6038425.284,1152573.929,NA,NA,0.190873262,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1998,94,3835933.098,742033.9292,NA,NA,0.193442876,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,1999,79,5730365.301,1058217.868,NA,NA,0.184668483,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2000,97,12232306.23,5952280.212,NA,NA,0.48660327,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2001,73,4764333.581,1583017.791,NA,NA,0.332264264,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2002,86,7489759.036,1967394.401,NA,NA,0.26267793,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2003,95,4238300.444,632208.8612,NA,NA,0.149165655,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2004,83,3523502.584,651041.7184,NA,NA,0.184771177,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2005,128,15449152.83,8084598.515,NA,NA,0.523303679,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2006,90,5820768.55,1447301.724,NA,NA,0.248644438,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2007,87,7111539.497,1215005.324,NA,NA,0.170849831,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2008,67,6290379.856,1510251.661,NA,NA,0.240089104,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2009,68,9148487.315,4839532.721,NA,NA,0.528998134,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2010,60,11091246.34,6848343.621,NA,NA,0.61745483,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2011,94,4711865.186,902162.6847,NA,NA,0.19146615,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2012,75,1276360.012,226087.1447,NA,NA,0.177134306,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2013,81,6877917.189,2912565.848,NA,NA,0.423466257,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2014,65,1369790.74,286732.2287,NA,NA,0.209325571,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2015,47,1790668.478,580653.3632,NA,NA,0.324266256,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2016,77,2128628.45,389838.2775,NA,NA,0.183140593,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2017,58,8833422.744,5144936.061,NA,NA,0.582439696,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2018,57,4033367.831,1296044.119,NA,NA,0.321330504,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2019,92,2937776.474,1789939.862,NA,NA,0.609283885,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2020,59,3267440.428,1362969.001,NA,NA,0.417136603,NA,NA,NA,NA,NA
DFO Trawl_5Z1-7_SPRING_A0+,DFO Trawl,5Z1-7,SPRING,A0+,GBK,2021,54,1144082.073,360360.0615,NA,NA,0.314977457,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1987,NA,3811760.153,1602713.383,NA,NA,0.420465433,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1988,NA,7740728.928,2553671.478,NA,NA,0.329900646,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1989,NA,5867557.968,927811.6294,NA,NA,0.158125686,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1990,NA,13125007.11,2426942.073,NA,NA,0.184909772,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1991,NA,7876395.189,1247224.484,NA,NA,0.158349658,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1992,NA,5276442.823,903430.2999,NA,NA,0.171219575,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1993,NA,4504104.017,943935.8992,NA,NA,0.209572402,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1994,NA,3871425.086,1222395.319,NA,NA,0.315748153,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1995,NA,3092658.883,1041761.294,NA,NA,0.336849725,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1996,NA,9589552.348,2341279.729,NA,NA,0.244149012,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1997,NA,3904984.592,969414.5996,NA,NA,0.248250557,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1998,NA,2402203.901,446316.6284,NA,NA,0.185794648,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,1999,NA,3560745.338,858754.7356,NA,NA,0.241172747,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2000,NA,10753810.8,5910553.156,NA,NA,0.54962406,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2001,NA,4247583.583,1564649.646,NA,NA,0.368362297,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2002,NA,5462245.178,1708558.835,NA,NA,0.312794241,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2003,NA,2078159.601,313204.4342,NA,NA,0.150712406,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2004,NA,2069001.879,405421.0836,NA,NA,0.19595008,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2005,NA,14622524.57,8749936.726,NA,NA,0.598387555,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2006,NA,5227607.082,1347254.426,NA,NA,0.257719145,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2007,NA,4591004.704,944612.8495,NA,NA,0.205752969,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2008,NA,5569008.303,1484891.431,NA,NA,0.266634803,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2009,NA,8372183.417,4827773.645,NA,NA,0.576644515,NA,NA,NA,NA,NA
DFO Trawl_5ZJ-M_SPRING_A0+,DFO Trawl,5ZJ-M,SPRING,A0+,GBK,2010,NA,9622579.37,5647391.887,NA,NA,0.586889613,NA,NA,NA,NA,NA
